#{"t_start": 1711460808.3404334, "env_id": "None"}
r,l,t
515.5,207,5199.656362
457.5,271,5200.411432
565.0,136,5200.578029
405.5,353,5200.995144
387.0,386,5201.453482
475.0,268,5201.785647
459.0,278,5202.151886
444.0,292,5204.238034
508.5,213,5204.516612
482.0,262,5204.849106
420.0,322,5205.263784
457.0,288,5205.625804
534.5,175,5205.843818
541.0,170,5206.065295
539.5,177,5206.295854
532.0,182,5208.19222
490.0,230,5208.516904
507.5,213,5208.79739
462.0,272,5209.15758
514.0,204,5209.429525
441.0,302,5209.809179
501.5,217,5210.083495
401.5,367,5210.545642
484.0,248,5212.500618
544.5,175,5212.76235
541.0,162,5212.966453
506.0,224,5213.255388
486.5,241,5213.57909
459.5,277,5213.904279
481.0,250,5214.209037
454.0,290,5214.558148
362.0,402,5215.047168
458.5,281,5215.417741
-198.0,501,5216.073545
496.5,231,5216.375803
474.0,266,5216.696044
429.5,341,5218.789056
462.0,284,5219.179144
401.5,363,5219.632391
553.0,152,5219.816568
528.0,182,5220.048634
519.0,198,5220.299618
482.5,265,5220.650535
480.5,249,5220.959679
489.5,235,5222.953354
553.5,153,5223.164314
492.5,231,5223.451395
513.0,210,5223.727957
521.0,204,5223.979065
449.0,294,5224.348954
508.5,217,5224.635853
447.0,306,5225.186019
502.0,224,5225.4523
484.5,247,5225.746172
517.0,194,5225.976402
474.5,255,5226.284971
519.5,201,5226.579002
383.0,386,5228.751338
537.5,173,5228.995486
402.5,359,5229.461077
445.5,295,5229.841882
537.0,176,5230.066355
547.0,162,5230.269142
455.5,299,5230.655851
501.0,234,5230.954667
505.0,218,5231.234821
453.5,289,5233.280729
444.0,304,5233.670702
505.0,216,5233.95311
483.0,254,5234.273403
471.0,268,5234.611625
512.0,214,5234.894338
465.5,265,5235.232109
472.5,259,5235.564391
497.5,233,5237.536629
457.5,285,5238.120157
560.0,144,5238.290603
488.5,239,5238.555065
574.0,120,5238.690978
438.0,318,5239.060276
525.0,198,5239.322643
457.0,280,5239.678965
429.0,316,5240.080112
445.0,320,5240.606875
487.5,241,5240.917796
535.0,188,5241.163096
503.0,218,5243.154088
444.5,299,5243.542051
408.5,349,5243.990561
520.5,199,5244.241859
438.5,303,5244.632866
399.0,360,5245.104047
492.5,235,5245.413884
301.5,489,5247.750078
464.0,276,5248.100495
520.5,195,5248.384343
556.0,152,5248.573656
508.0,214,5248.843343
548.0,158,5249.250948
528.5,189,5249.465921
446.5,303,5249.856114
513.0,210,5250.120743
451.5,291,5250.445113
519.5,193,5250.705468
502.5,217,5250.985891
524.0,194,5251.246307
521.0,192,5253.167149
431.0,318,5253.585805
515.0,210,5253.854024
496.0,224,5254.145534
406.0,352,5254.597847
501.0,222,5254.876147
486.5,241,5255.17629
527.0,186,5255.408491
443.5,303,5257.51123
497.0,224,5257.817755
500.0,230,5258.108882
568.0,136,5258.286101
477.5,251,5258.609917
532.0,182,5258.839379
560.0,140,5259.026884
528.0,194,5259.267855
489.0,234,5259.569842
443.5,301,5259.948006
550.0,152,5261.840828
483.0,250,5262.296187
475.5,259,5262.61304
483.5,239,5262.904519
506.5,217,5263.156532
301.0,484,5263.673967
518.5,207,5263.957086
468.0,264,5264.297906
509.0,206,5264.56385
467.0,266,5264.9106
454.0,304,5265.277384
288.5,253,5265.589456
477.0,258,5265.925149
443.5,313,5267.989961
482.0,260,5268.331109
480.0,258,5268.669839
520.0,192,5268.916989
466.0,280,5269.261286
401.5,363,5269.837808
523.0,198,5270.096148
390.5,385,5272.270323
486.0,254,5272.602257
493.0,236,5272.916325
508.5,215,5273.180006
529.0,188,5273.421206
463.5,273,5273.870193
440.5,313,5274.232987
526.0,184,5274.449151
425.0,324,5274.817701
550.0,156,5274.998276
439.0,304,5275.395168
481.5,237,5275.68749
525.0,200,5275.947015
477.0,248,5276.268327
440.0,308,5278.360386
483.0,252,5278.672991
453.5,281,5279.033098
471.5,255,5279.365122
441.0,306,5279.762205
535.5,181,5279.983208
509.0,220,5280.257436
511.0,212,5280.523977
503.5,221,5282.508706
435.5,323,5282.921522
515.0,198,5283.174869
488.5,245,5283.478041
523.5,201,5283.731501
548.5,165,5283.944188
526.5,193,5284.187696
452.5,287,5284.547477
412.5,339,5285.130972
426.5,331,5285.503195
451.0,286,5285.857333
538.0,176,5286.068331
473.5,261,5286.370547
496.0,232,5288.377155
443.0,300,5288.757848
517.0,206,5289.024209
438.5,307,5289.412804
395.0,368,5289.888505
563.0,138,5290.063478
369.5,401,5290.57075
523.0,194,5290.826183
533.0,180,5292.744781
505.5,221,5293.027654
525.5,179,5293.247152
474.0,266,5293.590253
536.0,174,5293.814728
470.5,265,5294.140263
511.5,213,5294.422539
460.0,280,5294.943406
486.0,240,5295.247422
512.5,215,5297.3332
552.5,157,5297.535391
394.0,370,5297.987726
507.0,216,5298.356265
429.0,316,5298.718213
505.5,217,5298.979183
512.5,203,5299.209581
443.0,306,5299.581422
486.5,249,5299.926159
351.5,433,5300.448467
534.5,183,5300.677356
537.0,172,5300.912694
539.5,169,5301.130866
460.5,299,5303.198625
534.0,174,5303.419518
497.0,226,5303.727193
483.0,252,5304.053313
420.0,326,5304.465623
494.5,233,5304.764318
446.5,291,5305.128848
520.5,199,5305.379392
449.0,294,5307.470264
495.0,238,5307.78908
515.5,209,5308.048699
524.0,186,5308.288057
448.0,304,5308.702814
463.0,268,5309.054441
495.5,233,5309.363267
527.5,187,5309.66055
447.5,299,5310.013813
484.0,248,5310.313414
511.0,204,5310.560465
487.0,240,5310.836484
514.0,206,5311.117317
518.0,194,5313.036398
513.5,205,5313.329459
518.5,213,5313.610298
510.0,212,5313.883748
486.0,246,5314.20354
502.5,215,5314.476615
531.0,184,5314.705312
414.0,330,5315.111115
542.0,166,5315.326691
427.0,330,5317.464205
449.5,285,5317.845375
498.5,225,5318.145095
540.0,172,5318.367372
460.5,269,5318.723543
434.5,319,5319.120569
511.0,212,5319.403881
435.0,306,5319.788431
472.0,264,5321.817785
478.0,256,5322.173064
404.0,358,5322.835393
477.5,255,5323.139273
509.5,213,5323.389158
509.0,218,5323.653535
456.0,302,5324.016841
482.5,253,5324.363189
471.5,263,5324.684283
517.0,208,5324.94059
367.0,412,5325.451303
562.5,143,5325.636884
465.5,277,5327.670446
442.5,309,5328.095222
493.5,235,5328.402375
456.0,306,5328.798374
545.5,167,5329.00721
503.0,218,5329.291081
524.5,193,5329.52597
520.0,202,5329.781172
425.5,331,5330.200394
525.0,184,5332.095182
421.0,344,5332.535739
489.0,252,5332.873915
466.5,273,5333.21901
488.5,247,5333.536403
551.0,158,5333.953345
420.0,336,5334.340801
536.0,184,5334.563625
448.0,306,5334.937688
521.5,197,5335.164155
517.5,205,5335.437453
466.5,265,5335.788334
368.5,399,5338.023294
446.0,298,5338.404552
512.0,212,5338.686578
507.5,209,5338.968393
527.5,195,5339.219344
351.0,420,5339.764337
416.0,338,5340.209987
508.0,224,5342.172165
509.5,217,5342.446998
487.0,250,5342.770151
477.5,255,5343.10952
492.5,227,5343.410066
430.0,318,5343.826566
370.5,389,5344.319141
468.5,277,5346.310851
494.5,239,5346.643295
565.0,128,5346.875689
423.0,324,5347.265322
475.5,261,5347.569302
525.5,199,5347.797643
442.5,311,5348.155171
515.0,208,5348.4327
532.5,179,5348.664208
428.0,316,5349.062719
531.0,194,5349.307755
486.5,243,5349.626091
518.5,205,5349.874858
498.0,226,5350.165404
539.0,166,5351.999944
434.0,314,5352.407753
501.5,229,5352.799234
445.0,300,5353.176851
453.5,291,5353.555636
419.0,336,5353.96091
480.5,253,5354.297859
547.5,161,5354.50107
546.0,160,5354.701098
554.5,149,5356.527948
352.0,438,5357.081453
478.0,254,5357.412128
438.5,309,5357.786079
514.5,205,5358.113489
526.5,187,5358.338999
-393.0,501,5358.916078
505.5,219,5359.169805
496.0,238,5359.44821
480.5,257,5359.796513
531.0,184,5360.026518
447.5,293,5360.396567
442.0,320,5362.484065
520.0,192,5362.719472
478.0,260,5363.043324
353.0,432,5363.612808
485.0,246,5363.915226
277.0,266,5364.221453
444.5,317,5364.631956
456.0,280,5366.700208
413.5,337,5367.12106
401.0,360,5367.569125
533.5,183,5367.801012
496.0,232,5368.082202
378.5,387,5368.580356
463.5,277,5368.94528
508.0,210,5371.148313
491.5,241,5371.431375
495.0,228,5371.688345
454.0,290,5372.037281
-198.5,501,5372.657533
452.5,299,5373.045325
543.0,164,5373.255853
492.5,245,5373.573239
411.5,339,5374.011257
507.5,213,5374.289909
488.0,246,5374.594308
434.5,309,5374.976685
475.0,260,5377.03518
467.5,273,5377.383576
470.0,260,5377.719923
438.0,320,5378.135511
514.5,211,5378.408075
553.0,152,5378.609153
439.5,311,5379.01132
455.5,291,5379.387014
507.5,211,5381.365354
337.5,433,5381.947246
537.5,169,5382.163904
457.5,293,5382.534086
532.0,182,5382.749213
496.5,233,5383.034553
526.5,193,5383.261005
478.5,247,5383.569442
439.0,316,5383.964483
502.5,231,5384.276778
477.5,257,5384.610541
532.5,185,5384.841959
469.5,265,5385.18234
462.0,280,5387.174209
523.5,199,5387.409157
467.5,261,5387.74493
422.0,336,5388.187714
462.0,274,5388.54744
575.0,124,5388.70709
425.5,319,5389.110667
434.0,306,5389.503284
494.0,236,5391.436156
520.0,196,5391.682822
513.0,206,5391.946609
443.5,301,5392.330402
456.0,270,5392.665201
478.0,258,5393.011969
473.0,264,5393.353091
503.0,218,5393.641379
457.0,282,5393.982738
550.0,154,5394.175449
519.0,198,5394.402961
534.5,185,5394.624132
421.0,332,5395.014936
398.0,356,5397.196631
501.0,220,5397.478464
461.0,288,5397.848522
526.0,190,5398.100897
422.0,324,5398.505195
459.0,284,5398.876791
440.5,301,5399.263506
500.0,226,5399.54946
425.5,329,5401.696543
457.5,285,5402.059463
476.0,252,5402.373702
515.0,208,5402.63606
450.0,292,5403.001505
542.0,164,5403.217026
431.0,310,5403.624906
500.5,231,5403.931779
451.5,285,5406.010133
516.5,199,5406.272253
517.5,193,5406.529182
534.0,174,5406.815358
509.0,210,5407.055299
447.5,295,5407.398089
493.0,234,5407.657915
501.0,224,5407.937802
473.0,274,5408.289663
486.0,248,5408.616105
504.0,220,5408.898238
556.5,151,5409.094836
457.0,288,5409.468939
524.0,190,5411.507688
470.0,268,5411.870304
515.5,207,5412.136226
512.0,202,5412.388902
527.5,195,5412.634715
484.0,238,5412.944618
500.0,238,5413.252541
478.0,258,5413.582489
478.0,250,5413.914161
494.5,227,5415.903299
400.0,352,5416.343402
356.5,417,5416.836817
501.5,217,5417.107215
490.0,242,5417.408242
501.0,224,5417.684785
538.0,174,5417.999169
493.0,238,5418.27289
449.5,295,5418.607802
503.5,217,5418.868261
329.5,455,5419.4003
495.5,237,5419.723047
406.0,344,5421.871257
416.0,330,5422.280992
517.5,197,5422.532756
529.0,190,5422.774238
481.5,249,5423.099478
522.0,182,5423.332379
-400.0,501,5423.96737
525.5,189,5424.208348
416.5,341,5426.330287
482.0,252,5426.655044
537.0,180,5426.883027
523.5,195,5427.123825
370.0,394,5427.61024
555.0,148,5427.795378
483.0,254,5428.12114
437.5,319,5428.520467
530.5,183,5430.477299
488.5,241,5430.778046
487.0,236,5431.147958
376.0,408,5431.596666
536.5,177,5431.797881
483.5,243,5432.079076
523.0,192,5432.297007
471.0,268,5432.64435
362.0,416,5433.139765
483.5,247,5433.452173
395.5,369,5433.924068
450.5,297,5436.03984
561.5,137,5436.249826
513.5,201,5436.499261
438.5,321,5436.900043
519.0,198,5437.158783
498.5,225,5437.434987
501.0,214,5437.717059
462.5,281,5438.082117
458.5,281,5438.434085
513.5,209,5440.420009
435.5,311,5440.834028
436.0,316,5441.240935
490.5,243,5441.547258
480.5,257,5441.869813
392.5,373,5442.548167
507.5,207,5442.794225
514.5,211,5443.043876
503.0,228,5443.321187
517.5,199,5443.555111
504.5,219,5443.857601
515.0,208,5444.10709
519.0,202,5444.364182
498.0,232,5446.355572
402.0,366,5446.827404
475.0,250,5447.135944
476.0,260,5447.461875
438.5,313,5447.873273
483.5,251,5448.195354
484.0,252,5448.508293
499.5,219,5450.536959
516.0,204,5450.826256
462.0,274,5451.178888
418.0,334,5451.5906
532.5,177,5451.827543
484.5,247,5452.144295
337.0,444,5452.712844
401.5,349,5454.878921
542.5,163,5455.365394
446.0,306,5455.742321
433.5,323,5456.112187
475.0,258,5456.409993
469.0,254,5456.709203
443.0,304,5457.101322
520.5,193,5457.347213
385.0,384,5457.815071
441.0,308,5458.207111
464.5,269,5458.543149
545.5,165,5458.757744
432.5,315,5460.911505
466.0,268,5461.257757
476.5,251,5461.564981
477.0,250,5461.898462
485.5,241,5462.20821
448.5,293,5462.580344
527.5,199,5462.837154
500.0,224,5463.122709
464.5,269,5465.158169
532.5,183,5465.400151
538.0,172,5465.617113
489.5,239,5465.91989
426.5,311,5466.318393
527.5,181,5466.73487
391.5,371,5467.159467
440.5,315,5467.51954
434.0,310,5467.970225
493.5,237,5468.257499
457.0,282,5468.628413
480.5,241,5468.938018
483.0,236,5469.253704
462.5,277,5471.364198
415.0,342,5471.831977
437.5,307,5472.296214
514.0,208,5472.562783
463.5,283,5472.915334
449.0,294,5473.281243
410.0,338,5473.693456
495.5,229,5475.708363
399.0,362,5476.157939
453.0,278,5476.505013
463.0,284,5476.86709
431.5,315,5477.266465
496.0,236,5477.566824
395.0,370,5478.023492
517.5,199,5480.112868
528.0,196,5480.346166
431.0,308,5480.705982
486.5,249,5481.003343
527.5,185,5481.215331
451.0,298,5481.599488
255.0,294,5481.939883
446.5,297,5482.324455
516.5,205,5482.593334
528.5,183,5482.833639
505.0,212,5483.098204
554.0,150,5483.289384
448.0,288,5483.653177
442.0,298,5485.768778
452.5,303,5486.150947
464.0,288,5486.528029
476.5,253,5486.848661
519.0,200,5487.097621
-202.5,501,5487.712656
504.0,220,5487.996584
484.5,251,5489.997215
524.5,195,5490.242568
521.0,198,5490.501015
546.0,164,5490.713178
467.5,273,5491.298846
491.0,228,5491.560733
481.5,247,5491.866581
457.5,283,5492.192984
485.5,247,5492.49465
485.5,241,5492.826862
485.0,248,5493.140105
364.0,414,5493.642446
528.0,182,5493.875475
465.0,272,5495.863353
475.5,257,5496.193092
494.5,227,5496.485409
512.0,212,5496.749725
503.5,227,5497.049767
494.0,234,5497.354072
459.5,287,5497.733688
503.0,220,5498.006738
360.5,417,5500.243386
476.0,258,5500.565472
496.0,228,5500.853657
468.0,270,5501.198232
445.5,299,5501.610014
515.5,203,5501.869637
-216.0,501,5502.880005
562.0,140,5503.039077
503.0,218,5503.303461
422.0,344,5503.710272
509.0,224,5503.973772
460.5,279,5506.031735
435.0,312,5506.443094
377.5,389,5506.924342
421.5,327,5507.350701
468.0,268,5507.676365
505.5,217,5507.95803
508.0,208,5508.227558
354.0,424,5510.394275
497.0,230,5510.687649
451.0,300,5511.07445
549.0,164,5511.287613
453.0,284,5511.651083
415.0,332,5512.074562
449.5,295,5512.467494
396.0,366,5514.586713
457.0,280,5514.965386
486.5,241,5515.283692
467.5,265,5515.688019
388.0,384,5516.136234
455.0,296,5516.470212
379.5,393,5516.93234
461.5,281,5517.268982
433.5,319,5517.680313
515.0,208,5517.947695
488.0,258,5518.280648
502.5,217,5518.569736
459.5,275,5518.920131
464.0,274,5520.988034
511.5,213,5521.258583
503.5,217,5521.544792
415.5,343,5521.956828
521.0,194,5522.208245
373.5,413,5522.728299
538.5,171,5522.943325
479.5,255,5523.268462
500.0,232,5525.2472
390.0,382,5525.732038
504.0,214,5526.100164
482.5,251,5526.435414
502.5,227,5526.728707
532.5,195,5526.980508
543.0,168,5527.348001
453.5,289,5527.685753
319.0,490,5528.270904
477.5,263,5528.605125
499.0,228,5528.862136
539.5,175,5529.09554
458.5,279,5529.460053
487.0,242,5531.481048
546.0,162,5531.696334
455.0,286,5532.061474
464.0,276,5532.419079
419.0,330,5532.835347
379.5,385,5533.323592
533.5,175,5533.559369
507.0,220,5535.518351
527.5,189,5535.788171
500.5,227,5536.070929
535.0,178,5536.297145
538.5,171,5536.521164
514.5,211,5536.785146
490.0,246,5537.094746
506.0,222,5537.371391
513.5,211,5537.641348
464.0,286,5537.988476
525.5,187,5539.898688
434.5,319,5540.312146
472.0,258,5540.647275
433.0,320,5541.035895
467.0,272,5541.352054
447.5,293,5541.722474
435.5,303,5542.088213
457.5,273,5542.454346
492.5,237,5542.746596
455.0,274,5543.11224
508.5,217,5543.388363
511.5,209,5543.65606
481.0,242,5543.968388
392.0,366,5546.094666
443.0,308,5546.484485
485.5,247,5546.779359
566.5,135,5546.951761
435.0,312,5547.345698
480.5,251,5547.643869
526.5,189,5547.887275
525.0,196,5548.144255
525.5,197,5548.395488
423.0,322,5550.521912
383.5,393,5551.024389
433.5,307,5551.407919
503.0,222,5551.689281
447.0,302,5552.167604
393.5,365,5552.591158
447.0,304,5552.964795
548.0,160,5553.158284
440.5,307,5553.51754
495.0,226,5553.818151
517.5,199,5554.07273
421.0,328,5556.152356
388.0,380,5556.681094
427.0,322,5557.099001
411.5,345,5557.547489
519.5,191,5557.791424
493.0,232,5558.080645
476.0,254,5558.405264
408.5,341,5560.500301
440.5,297,5560.900254
496.0,234,5561.210466
551.5,153,5561.402524
436.0,308,5561.787293
497.5,237,5562.099182
454.5,293,5562.468113
519.5,193,5562.707029
423.0,322,5564.791178
495.5,241,5565.278129
504.5,229,5565.545488
508.0,212,5565.7963
538.0,172,5565.997643
510.5,207,5566.247059
527.0,192,5566.506306
520.5,197,5566.762503
542.5,169,5566.975524
551.5,157,5567.175132
544.0,164,5567.380699
453.5,285,5567.769269
468.5,281,5568.131464
455.5,283,5568.478061
485.0,246,5570.561962
480.0,254,5570.891333
466.5,271,5571.256395
519.0,200,5571.518273
434.5,307,5571.910093
347.0,418,5572.450244
519.0,196,5572.704853
504.0,214,5572.975849
474.0,274,5574.984856
431.5,315,5575.391278
449.5,289,5575.775361
508.5,205,5576.046127
480.5,251,5576.456088
505.0,226,5576.716231
422.5,335,5577.125788
323.0,470,5577.669765
494.5,235,5577.953126
438.0,298,5578.373356
504.0,232,5578.671038
368.0,402,5579.178252
540.0,172,5581.162164
510.5,213,5581.439734
523.0,198,5581.698191
484.0,248,5582.019985
519.5,203,5582.291391
473.5,261,5582.620594
500.0,218,5582.888514
425.0,336,5583.315547
519.0,200,5583.575255
454.5,285,5585.593436
464.5,271,5585.939273
481.0,256,5586.259487
495.5,231,5586.56043
485.0,244,5586.879205
418.0,330,5587.297005
439.0,298,5587.677648
421.0,328,5588.18051
411.5,331,5588.571419
471.0,260,5588.880585
487.0,242,5589.161583
396.5,377,5589.604416
534.5,175,5591.502569
444.0,308,5591.889953
510.0,218,5592.225199
502.0,218,5592.495412
389.0,394,5592.995536
502.0,218,5593.278828
554.0,150,5593.475385
454.0,278,5593.857922
486.0,248,5595.84247
508.0,220,5596.133399
342.5,427,5596.680198
478.0,258,5597.015597
383.5,379,5597.503527
514.0,204,5597.761847
464.5,269,5598.092983
418.0,334,5600.235596
480.5,251,5600.54437
499.5,227,5600.82993
511.0,212,5601.106197
462.5,279,5601.447575
509.5,215,5601.697678
484.0,270,5602.014388
516.5,211,5602.254424
430.5,321,5602.636378
488.0,240,5602.950431
511.5,209,5603.21107
505.0,224,5603.497833
448.0,292,5603.869678
474.5,259,5605.88709
502.5,219,5606.199478
487.0,252,5606.512751
433.0,318,5606.921579
557.5,145,5607.108094
508.5,215,5607.372899
529.5,191,5607.615907
383.0,392,5608.123236
501.0,220,5608.409035
524.0,198,5610.358897
476.0,268,5610.700092
430.5,319,5611.099931
470.5,265,5611.429651
435.5,305,5611.814274
445.5,293,5612.198244
466.5,285,5612.756072
441.5,287,5613.073969
455.5,281,5613.394079
442.0,302,5613.759267
530.0,184,5613.978821
501.0,218,5614.27639
503.5,217,5616.213352
494.0,230,5616.514409
512.0,208,5616.797945
501.5,225,5617.063095
446.5,299,5617.440302
548.0,162,5617.657245
448.5,301,5618.047807
510.0,220,5618.321664
489.5,243,5618.633954
480.5,253,5620.719401
503.0,224,5621.004619
425.5,319,5621.419667
497.0,228,5621.715472
483.0,248,5622.042536
509.0,220,5622.310383
468.5,265,5622.650538
531.5,179,5622.88044
439.5,317,5625.02677
542.5,175,5625.25442
498.5,227,5625.848633
445.5,301,5626.195723
545.5,163,5626.38615
464.0,280,5626.714496
467.0,276,5627.043448
537.5,173,5627.265266
525.0,192,5627.528664
477.5,259,5627.855364
529.5,179,5628.086685
533.0,188,5628.33569
514.5,209,5628.614793
546.0,164,5628.823849
439.0,300,5630.929278
497.0,232,5631.231049
472.5,261,5631.555242
488.5,251,5631.881223
547.0,164,5632.097426
501.5,233,5632.403828
540.5,177,5632.628404
513.5,207,5632.895923
306.0,490,5635.253566
526.0,188,5635.486832
540.0,168,5635.695585
533.5,183,5635.928096
421.0,340,5636.355813
465.5,271,5636.693237
472.5,267,5637.366056
513.0,212,5637.787854
479.0,254,5638.156553
502.5,225,5638.434101
440.0,310,5638.804548
522.5,199,5639.071453
482.0,252,5639.407521
424.5,327,5641.642422
493.5,241,5641.95157
492.5,233,5642.249406
543.0,168,5642.454701
522.5,203,5642.719447
494.5,225,5643.004733
475.5,255,5643.328652
552.5,157,5643.531646
504.5,227,5643.829423
544.0,156,5645.759248
525.5,205,5646.036032
466.0,270,5646.381741
484.5,247,5646.694153
427.0,322,5647.112837
